fdc_id,food_name,carbs_g,protein_g,fat_g,calories
172490,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,22.55,23.59,309.0
172491,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, raw",0.0,20.88,5.94,143.0
172492,"Lamb, loin, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,29.99,9.73,216.0
172493,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, raw",0.0,19.98,9.23,169.0
172494,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,27.74,12.95,235.0
172495,"Lamb, rib, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,26.16,13.31,232.0
172496,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, raw",0.0,16.58,21.45,264.0
172497,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0.0,28.68,24.55,344.0
172498,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,27.12,10.5,210.0
172499,"Lamb, shoulder, whole (arm and blade), separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,24.94,10.77,204.0
172500,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0.0,16.79,20.9,260.0
172501,"Lamb, shoulder, arm, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0.0,30.39,24.0,346.0
172502,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,27.71,9.02,200.0
172503,"Lamb, shoulder, arm, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,25.46,9.26,192.0
172504,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, raw",0.0,16.63,20.86,259.0
172505,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",0.0,28.51,24.73,345.0
172506,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, broiled",0.0,25.48,11.32,211.0
172507,"Lamb, shoulder, blade, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",0.0,24.61,11.57,209.0
172508,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, raw",0.0,20.21,5.28,134.0
172509,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, braised",0.0,33.69,8.8,223.0
172510,"Lamb, cubed for stew or kabob (leg and shoulder), separable lean only, trimmed to 1/4"" fat, cooked, broiled",0.0,28.08,7.33,186.0
172511,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, raw",0.0,6.92,67.63,640.0
172512,"Lamb, New Zealand, imported, frozen, composite of trimmed retail cuts, separable fat, cooked",0.0,9.72,60.39,586.0
172513,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, raw",0.09,20.09,11.38,183.0
172514,"Lamb, New Zealand, imported, fore-shank, separable lean and fat, cooked, braised",0.03,30.35,14.99,256.0
172515,"Lamb, New Zealand, imported, leg chop/steak, bone-in, separable lean only, raw",0.0,21.1,4.64,126.0
172516,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean only, cooked, roasted",0.0,27.68,7.01,181.0
172517,"Lamb, New Zealand, imported, loin chop, separable lean and fat, raw",0.22,15.4,26.19,298.0
172518,"Game meat, muskrat, raw",0.0,20.76,8.1,162.0
172519,"Game meat, muskrat, cooked, roasted",0.0,30.09,11.74,234.0
172520,"Game meat, opossum, cooked, roasted",0.0,30.2,10.2,221.0
172521,"Game meat, rabbit, domesticated, composite of cuts, raw",0.0,20.05,5.55,136.0
172522,"Game meat, rabbit, domesticated, composite of cuts, cooked, roasted",0.0,29.06,8.05,197.0
172523,"Game meat, squirrel, raw",0.0,21.23,3.21,120.0
172524,"Game meat, squirrel, cooked, roasted",0.0,30.77,4.69,173.0
172525,"Lamb, variety meats and by-products, brain, raw",0.0,10.4,8.58,122.0
172526,"Lamb, variety meats and by-products, brain, cooked, braised",0.0,12.55,10.17,145.0
172527,"Lamb, variety meats and by-products, heart, raw",0.21,16.47,5.68,122.0
172528,"Lamb, variety meats and by-products, heart, cooked, braised",1.93,24.97,7.91,185.0
172529,"Veal, variety meats and by-products, heart, raw",0.08,17.18,3.98,110.0
172530,"Veal, variety meats and by-products, heart, cooked, braised",0.13,29.12,6.75,186.0
172531,"Lamb, variety meats and by-products, liver, raw",1.78,20.38,5.02,139.0
172532,"Lamb, variety meats and by-products, liver, cooked, braised",2.53,30.57,8.81,220.0
172533,"Lamb, variety meats and by-products, liver, cooked, pan-fried",3.78,25.53,12.65,238.0
172534,"Veal, variety meats and by-products, liver, raw",2.91,19.93,4.85,140.0
172535,"Veal, variety meats and by-products, liver, cooked, braised",3.77,28.42,6.26,192.0
172536,"Veal, variety meats and by-products, lungs, cooked, braised",0.0,18.74,2.64,104.0
172537,"Lamb, variety meats and by-products, mechanically separated, raw",0.0,14.97,23.54,276.0
172538,"Lamb, variety meats and by-products, pancreas, raw",0.0,14.84,9.82,152.0
172539,"Lamb, variety meats and by-products, pancreas, cooked, braised",0.0,22.83,15.12,234.0
172540,"Veal, variety meats and by-products, spleen, raw",0.0,18.3,2.2,98.0
172541,"Veal, variety meats and by-products, spleen, cooked, braised",0.0,24.08,2.89,129.0
172542,"Veal, variety meats and by-products, thymus, raw",0.0,17.21,3.07,101.0
172543,"Veal, variety meats and by-products, thymus, cooked, braised",0.0,22.67,3.11,125.0
172544,"Lamb, ground, cooked, broiled",0.0,24.75,19.65,283.0
172545,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,17.54,18.66,243.0
172546,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, choice, cooked",0.0,25.51,18.01,271.0
172547,"Lamb, foreshank, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,18.91,13.38,201.0
172548,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.0,26.73,11.4,217.0
172549,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,17.21,20.8,261.0
172550,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.0,24.95,19.67,284.0
172551,"Lamb, loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,17.18,22.75,279.0
172552,"Lamb, rib, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.0,21.82,27.53,341.0
172553,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,17.07,18.96,244.0
172554,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0.0,29.46,23.57,338.0
172555,"Lamb, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.0,23.84,18.39,268.0
172556,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,17.01,18.97,244.0
172557,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, braised",0.0,28.92,23.88,339.0
172558,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, broiled",0.0,23.48,18.5,267.0
172559,"Lamb, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.0,22.62,19.19,270.0
172560,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, raw",0.0,18.76,13.37,201.0
172561,"Lamb, New Zealand, imported, frozen, leg, whole (shank and sirloin), separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0.0,25.34,13.95,234.0
172562,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,17.18,22.1,273.0
172563,"Lamb, New Zealand, imported, frozen, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0.0,24.41,21.28,296.0
172564,"Game meat, bison, top sirloin, separable lean only, trimmed to 0"" fat, raw",0.0,21.4,2.4,113.0
172565,"Game meat, bison, ribeye, separable lean only, trimmed to 0"" fat, raw",0.0,22.1,2.4,116.0
172566,"Game meat, bison, shoulder clod, separable lean only, trimmed to 0"" fat, raw",0.0,21.1,2.1,109.0
172567,"Veal, breast, separable fat, cooked",0.0,9.4,53.35,521.0
172568,"Veal, shank (fore and hind), separable lean and fat, raw",0.0,19.15,3.48,113.0
172569,"Veal, shank (fore and hind), separable lean and fat, cooked, braised",0.0,31.54,6.2,191.0
172570,"Veal, shank (fore and hind), separable lean only, raw",0.0,19.28,2.83,108.0
172571,"Veal, shank (fore and hind), separable lean only, cooked, braised",0.0,32.22,4.33,177.0
172572,"Lamb, Australian, imported, fresh, separable fat, raw",0.0,6.27,68.87,648.0
172573,"Lamb, Australian, imported, fresh, separable fat, cooked",0.0,9.42,66.4,639.0
172574,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,18.85,12.68,195.0
172575,"Lamb, Australian, imported, fresh, foreshank, separable lean and fat, trimmed to 1/8"" fat, cooked, braised",0.0,24.78,14.44,236.0
172576,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, raw",0.0,20.46,5.23,135.0
172577,"Lamb, Australian, imported, fresh, leg, whole (shank and sirloin), separable lean only, trimmed to 1/8"" fat, cooked, roasted",0.0,27.31,8.1,190.0
172578,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,18.59,13.48,201.0
172579,"Lamb, Australian, imported, fresh, leg, shank half, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0.0,25.25,13.69,231.0
172580,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, raw",0.0,20.45,5.1,133.0
172581,"Lamb, Australian, imported, fresh, leg, sirloin half, boneless, separable lean only, trimmed to 1/8"" fat, cooked, roasted",0.0,27.75,10.65,215.0
172582,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,18.33,14.38,208.0
172583,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0.0,25.75,13.83,235.0
172584,"Lamb, Australian, imported, fresh, leg, sirloin chops, boneless, separable lean only, trimmed to 1/8"" fat, raw",0.0,20.43,4.91,132.0
172585,"Lamb, Australian, imported, fresh, leg, center slice, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, broiled",0.0,26.75,7.68,183.0
172586,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,19.32,13.38,203.0
172587,"Lamb, Australian, imported, fresh, loin, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0.0,25.49,12.25,219.0
172588,"Lamb, Australian, imported, fresh, loin, separable lean only, trimmed to 1/8"" fat, raw",0.0,21.0,6.24,146.0
172589,"Lamb, Australian, imported, fresh, rib chop, frenched, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, grilled",0.0,32.16,11.68,234.0
172590,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, raw",0.0,16.68,20.47,256.0
172591,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean and fat, trimmed to 1/8"" fat, cooked",0.0,23.58,21.65,296.0
172592,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only,   trimmed to 1/8"" fat, raw",0.0,19.36,8.01,155.0
172593,"Lamb, Australian, imported, fresh, shoulder, whole (arm and blade), separable lean only, trimmed to 1/8"" fat, cooked",0.0,26.18,13.44,233.0
172594,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,16.48,21.28,262.0
172595,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean and fat, trimmed to 1/8"" fat, cooked, broiled",0.0,21.71,22.03,291.0
172596,"Lamb, Australian, imported, fresh, shoulder, blade, separable lean only, trimmed to 1/8"" fat, raw",0.0,19.1,9.09,164.0
172597,"Lamb, Australian, imported, fresh, shoulder ,blade, separable lean only, trimmed to 1/8"" fat, cooked, broiled",0.0,23.83,14.38,231.0
172598,"Game meat, bison, chuck, shoulder clod, separable lean only, raw",0.0,21.12,3.15,119.0
172599,"Game meat, bison, ribeye, separable lean only, 1"" steak, cooked, broiled",0.0,29.45,5.67,177.0
172600,"Game meat, bison, top round, separable lean only, 1"" steak, cooked, broiled",0.0,30.18,4.96,174.0
172601,"Game meat, bison, top round, separable lean only, 1"" steak, raw",0.0,23.32,2.43,122.0
172602,"Game meat, deer, ground, raw",0.0,21.78,7.13,157.0
172603,"Game meat, deer, ground, cooked, pan-broiled",0.0,26.45,8.22,187.0
172604,"Game meat, deer, loin, separable lean only, 1"" steak, cooked, broiled",0.0,30.2,2.38,150.0
172605,"Game meat, deer, shoulder clod, separable lean only, cooked, braised",0.0,36.28,3.95,191.0
172606,"Veal, Australian, shank, hind, bone-in, separable lean only, raw",0.0,20.37,4.47,122.0
172607,"Veal, Australian, shank, hind, bone-in, separable lean and fat, raw",0.0,19.78,7.2,144.0
172608,"Lamb, Australian, ground,  85% lean / 15% fat, raw",0.0,17.14,20.71,255.0
172609,"Lamb, New Zealand, imported, Intermuscular fat, cooked",0.0,8.53,62.44,596.0
172610,"Lamb, New Zealand, imported, breast, separable lean only, cooked, braised",0.0,28.16,17.53,270.0
172611,"Lamb, New Zealand, imported, breast, separable lean only, raw",1.02,18.31,7.98,149.0
172612,"Lamb, New Zealand, imported, chump, boneless, separable lean only, cooked, fast roasted",0.0,23.69,5.27,142.0
172613,"Lamb, New Zealand, imported, subcutaneous fat, cooked",0.62,5.24,72.28,674.0
172614,"Lamb, New Zealand, imported, liver, cooked, soaked and fried",1.48,25.8,6.56,168.0
172615,"Lamb, New Zealand, imported, liver, raw",2.22,20.7,4.92,136.0
172616,"Lamb, New Zealand, imported, ground lamb, cooked, braised",0.0,22.6,11.34,192.0
172617,"Lamb, New Zealand, imported, ground lamb, raw",0.0,20.33,12.41,193.0
172618,"Lamb, New Zealand, imported, testes, cooked, soaked and fried",0.0,21.01,4.56,125.0
172619,"Lamb, New Zealand, imported, testes, raw",0.14,11.4,2.38,68.0
172620,"Lamb, New Zealand, imported, tongue - swiss cut, cooked, soaked and simmered",0.86,17.51,22.04,272.0
172621,"Lamb, New Zealand, imported, tongue - swiss cut, raw",0.0,14.27,18.61,225.0
172622,"Lamb, New Zealand, imported, tenderloin, separable lean only, cooked, fast fried",0.0,27.94,4.81,155.0
172623,"Lamb, New Zealand, imported, tenderloin, separable lean only, raw",0.0,20.53,3.81,116.0
172624,"Lamb, New Zealand, imported, loin saddle, separable lean only, cooked, fast roasted",0.0,25.53,6.7,162.0
172625,"Lamb, New Zealand, imported, loin saddle, separable lean only, raw",0.0,20.86,5.32,131.0
172626,"Lamb, New Zealand, imported, neck chops, separable lean only, cooked, braised",0.0,31.4,15.36,264.0
172627,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, cooked, slow roasted",0.0,25.14,10.91,199.0
172628,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean only, raw",0.0,20.2,6.88,143.0
172629,"Lamb, New Zealand, imported, rack - fully frenched, separable lean only, cooked, fast roasted",0.0,24.39,8.38,173.0
172630,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, cooked, braised",0.14,20.48,32.63,376.0
172631,"Lamb, New Zealand, imported, flap, boneless, separable lean and fat, raw",0.27,16.17,30.14,337.0
172632,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, cooked, braised",0.04,29.59,14.22,247.0
172633,"Lamb, New Zealand, imported, hind-shank, separable lean and fat, raw",0.73,18.39,12.12,186.0
172634,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, cooked, fast roasted",0.0,28.96,4.57,157.0
172635,"Lamb, New Zealand, imported, loin, boneless, separable lean and fat, raw",0.0,21.44,3.99,122.0
172636,"Lamb, New Zealand, imported, neck chops, separable lean and fat, cooked, braised",0.03,28.53,21.43,307.0
172637,"Lamb, New Zealand, imported, neck chops, separable lean and fat, raw",0.14,17.43,17.9,231.0
172638,"Lamb, New Zealand, imported, netted shoulder, rolled, boneless, separable lean and fat, cooked, slow roasted",0.05,21.45,22.33,287.0
172639,"Lamb, New Zealand, imported, tenderloin, separable lean and fat, cooked, fast fried",0.0,27.87,5.0,157.0
172640,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",0.01,23.56,11.2,195.0
172641,"Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, raw",0.05,19.88,9.96,169.0
172642,"Lamb, New Zealand, imported, tunnel-boned leg, chump off, shank off, separable lean and fat, cooked, slow roasted",0.03,23.41,12.68,208.0
172643,"Veal, leg, top round, cap off, cutlet, boneless, raw",0.0,22.07,2.07,107.0
172644,"Veal, loin, chop, separable lean only, cooked, grilled",0.07,29.75,4.44,159.0
172645,"Veal, shank, separable lean only, raw",0.0,19.77,1.64,94.0
172646,"Veal, foreshank, osso buco, separable lean only, cooked, braised",0.0,29.12,4.51,157.0
172647,"Veal, seam fat only, cooked",2.11,11.16,50.17,505.0
172648,"Veal, shank, separable lean and fat, raw",0.0,19.28,3.3,107.0
172649,"Veal, foreshank, osso buco, separable lean and fat, cooked, braised",0.11,27.94,7.77,182.0
172650,"Veal, loin, chop, separable lean and fat, cooked, grilled",0.16,28.04,9.48,198.0
172651,"Veal, shoulder, blade chop, separable lean and fat, cooked, grilled",0.15,25.72,10.57,199.0
172652,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",0.0,23.42,4.73,136.0
172653,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, raw",0.0,22.28,5.24,136.0
172654,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, cooked, roasted",0.0,32.08,9.59,215.0
172655,"Lamb, Australian, imported, fresh, leg, trotter off, bone-in, separable lean only, trimmed to 1/8"" fat, raw",0.0,23.11,4.33,131.0
172656,"Lamb, Australian, imported, fresh, seam fat, cooked",1.55,13.81,54.72,554.0
172657,"Lamb, Australian, imported, fresh, seam fat, raw",0.0,15.65,44.01,459.0
172658,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0.0,27.54,12.04,219.0
172659,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,20.97,11.43,187.0
172660,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean and fat, trimmed to 1/8"" fat, raw",0.0,23.23,5.52,143.0
172661,"Lamb, Australian, imported, fresh, rib chop, frenched, denuded, bone-in, separable lean only, trimmed to 0"" fat, cooked, grilled",0.0,33.17,11.5,236.0
172662,"Lamb, Australian, imported, fresh, rack, roast, frenched, denuded, bone-in, separable lean and fat, trimmed to 0"" fat, cooked, roasted",0.0,25.95,9.91,193.0
172663,"Lamb, Australian, imported, fresh, rack, roast, frenched, bone-in, separable lean and fat, trimmed to 1/8"" fat, cooked, roasted",0.0,25.96,20.77,291.0
172664,"Bagels, cinnamon-raisin",55.2,9.8,1.7,274.0
172665,"Bagels, cinnamon-raisin, toasted",59.3,10.6,1.8,294.0
172666,"Bagels, oat bran",53.3,10.7,1.2,255.0
172667,"Biscuits, plain or buttermilk, frozen, baked",53.87,6.2,11.03,338.0
172668,"Biscuits, plain or buttermilk, refrigerated dough, higher fat",46.32,6.66,10.58,307.0
172669,"Biscuits, plain or buttermilk, refrigerated dough, higher fat, baked",49.05,6.79,11.22,324.0
172670,"Biscuits, plain or buttermilk, prepared from recipe",44.6,7.0,16.3,353.0
